SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,MARKETDIST
PAST SALE,August-25-2021,Single Family Residential,11912 Mccune Ave,Los Angeles,CA,90066,1600000,3,2,C13 - Palms - Mar Vista,1468,5079,1954,48,1090,,Sold,,,http://www.redfin.com/CA/Los-Angeles/11912-McCune-Ave-90066/home/6739266,CRMLS,DW21161453,N,Y,34.0083074,-118.4281603,
PAST SALE,January-11-2021,Single Family Residential,3531 Barry Ave,Los Angeles,CA,90066,3016700,5,7,C13 - Palms - Mar Vista,3125,6000,2015,274,965,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3531-Barry-Ave-90066/home/6749706,CRMLS,PW20244267,N,Y,34.0123651,-118.4299784,
PAST SALE,August-10-2021,Single Family Residential,11625 Westminster Ave,Los Angeles,CA,90066,1875000,2,2.5,Palms - Mar Vista,1800,5389,1954,63,1042,,Sold,,,http://www.redfin.com/CA/Los-Angeles/11625-Westminster-Ave-90066/home/6750012,TheMLS,21-753440,N,Y,34.0145316,-118.4285181,
PAST SALE,June-23-2021,Single Family Residential,3711 S Barrington Ave,Los Angeles,CA,90066,1660000,3,2,Palms - Mar Vista,1468,7078,1954,111,1131,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3711-S-Barrington-Ave-90066/home/6739251,TheMLS,21-752272,N,Y,34.0089416,-118.4283408,
PAST SALE,October-8-2021,Single Family Residential,3547 Barry Ave,Los Angeles,CA,90066,3575000,6,5,Palms - Mar Vista,3201,5300,2021,4,1117,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3547-Barry-Ave-90066/home/6749709,TheMLS,21-757708,N,Y,34.0119253,-118.429659,0.8
PAST SALE,March-19-2021,Single Family Residential,3524 Redwood Ave,Los Angeles,CA,90066,2399000,4,3,Palms - Mar Vista,2505,4783,2020,207,958,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3524-Redwood-Ave-90066/home/6745961,TheMLS,20-669690,N,Y,34.0033867,-118.4496459,
PAST SALE,July-12-2021,Single Family Residential,3969 S Centinela Ave,Mar Vista,CA,90066,820000,2,2,C13 - Palms - Mar Vista,1118,2251,1948,92,733,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3969-S-Centinela-Ave-90066/home/6739606,CRMLS,CV21069965,N,Y,34.0002776,-118.4314463,
PAST SALE,,Single Family Residential,3200 Maplewood Ave,Los Angeles,CA,90066,3700000,3,2,,1108,6543,1953,,3339,,,,,http://www.redfin.com/CA/Los-Angeles/3200-Maplewood-Ave-90066/home/6747605,,,N,Y,34.0112293,-118.452338,
PAST SALE,,Single Family Residential,3216 Rosewood Ave,Los Angeles,CA,90066,2000000,3,2,,1396,6334,1953,,1433,,,,,http://www.redfin.com/CA/Los-Angeles/3216-Rosewood-Ave-90066/home/6747649,,,N,Y,34.0113445,-118.4512429,
PAST SALE,November-24-2020,Single Family Residential,3242 Rosewood Ave,Los Angeles,CA,90066,3000000,3,3.5,Palms - Mar Vista,2629,6756,1953,322,1141,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3242-Rosewood-Ave-90066/home/6747652,TheMLS,20-642868,N,Y,34.0110477,-118.4508322,
PAST SALE,March-9-2021,Single Family Residential,3976 Beethoven St,Los Angeles,CA,90066,1230000,2,3,Culver City,1340,1479,2011,217,918,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3976-Beethoven-St-90066/home/40388551,TheMLS,21-677700,N,Y,33.9961778,-118.4385108,
PAST SALE,February-24-2021,Single Family Residential,3981 Beethoven St,Los Angeles,CA,90066,1498000,3,2,C13 - Palms - Mar Vista,1789,5951,1947,230,837,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3981-Beethoven-St-90066/home/6740396,PFAR,P1-2079,N,Y,33.9958582,-118.4388308,
PAST SALE,November-30-2020,Single Family Residential,3952 Lyceum Ave,Los Angeles,CA,90066,1280000,2,1,Palms - Mar Vista,884,5948,1924,316,1448,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3952-Lyceum-Ave-90066/home/6740401,TheMLS,20-643790,N,Y,33.9956758,-118.4392406,
PAST SALE,March-24-2021,Single Family Residential,11920 Windward Ave,Los Angeles,CA,90066,3425000,4,4.5,Palms - Mar Vista,4050,5989,2020,202,846,,Sold,,,http://www.redfin.com/CA/Los-Angeles/11920-Windward-Ave-90066/home/6739215,TheMLS,20-672596,N,Y,34.0100167,-118.4299328,
PAST SALE,December-24-2020,Single Family Residential,3512 Barry Ave,Los Angeles,CA,90066,2778750,5,5,Palms - Mar Vista,3120,5996,1988,292,891,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3512-Barry-Ave-90066/home/6749720,TheMLS,20-639536,N,Y,34.0129677,-118.4298436,0.8
PAST SALE,April-8-2021,Single Family Residential,3114 Greenfield Ave,Los Angeles,CA,90034,2270000,5,5,Palms - Mar Vista,2996,6441,1939,187,758,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3114-Greenfield-Ave-90034/home/6750981,TheMLS,21-690570,N,Y,34.0272818,-118.422809,
PAST SALE,June-21-2021,Single Family Residential,3405 Stoner Ave,Los Angeles,CA,90066,2710000,4,3,C13 - Palms - Mar Vista,2113,5996,1946,113,1283,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3405-Stoner-Ave-90066/home/6749460,PFAR,P1-4687,N,Y,34.0159159,-118.432842,
PAST SALE,December-24-2020,Single Family Residential,3867 Minerva Ave,Los Angeles,CA,90066,2450000,4,3,Palms - Mar Vista,3030,5704,2020,292,809,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3867-Minerva-Ave-90066/home/6726992,TheMLS,20-656658,N,Y,34.0081886,-118.4211915,
PAST SALE,July-13-2021,Single Family Residential,3301 Corinth Ave,Los Angeles,CA,90066,2300000,3,3,Palms - Mar Vista,1978,7326,1948,91,1163,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3301-Corinth-Ave-90066/home/6750611,TheMLS,21-725670,N,Y,34.0210611,-118.4290195,
PAST SALE,August-4-2021,Single Family Residential,3308 Corinth Ave,Los Angeles,CA,90066,1950000,3,2,Palms - Mar Vista,1863,7503,1948,69,1047,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3308-Corinth-Ave-90066/home/6750639,TheMLS,21-751406,N,Y,34.0210738,-118.4284269,
PAST SALE,,Single Family Residential,3309 Purdue Ave,Los Angeles,CA,90066,1900000,5,2,,2424,7564,1948,,784,,,,,http://www.redfin.com/CA/Los-Angeles/3309-Purdue-Ave-90066/home/6750522,,,N,Y,34.0205589,-118.4298437,
PAST SALE,April-19-2021,Single Family Residential,3629 Grand View Blvd,Los Angeles,CA,90066,4850000,5,5.5,Palms - Mar Vista,5209,8000,2021,176,931,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3629-Grand-View-Blvd-90066/home/169934393,TheMLS,21-695636,N,Y,34.007892,-118.434022,
PAST SALE,March-1-2021,Single Family Residential,3632 Grand View Blvd,Los Angeles,CA,90066,1917000,3,2,Palms - Mar Vista,1365,9589,1930,225,1404,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3632-Grand-View-Blvd-90066/home/6749118,TheMLS,21-684738,N,Y,34.0083887,-118.4334081,
PAST SALE,,Single Family Residential,3764 Mountain View Ave,Los Angeles,CA,90066,1484000,2,1,,1170,8293,1941,,1268,,,,,http://www.redfin.com/CA/Los-Angeles/3764-Mountain-View-Ave-90066/home/6749161,,,N,Y,34.006424,-118.430393,
PAST SALE,,Single Family Residential,3723 Grand View Blvd,Los Angeles,CA,90066,865000,2,2,,1713,8953,1939,,505,,,,,http://www.redfin.com/CA/Los-Angeles/3723-Grand-View-Blvd-90066/home/6749221,,,N,Y,34.0065521,-118.432899,0.2
PAST SALE,August-26-2021,Single Family Residential,3737 Ocean View Ave,Los Angeles,CA,90066,4291500,5,4.5,Palms - Mar Vista,4557,9699,2017,47,942,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3737-Ocean-View-Ave-90066/home/6749269,TheMLS,21-761250,N,Y,34.0055844,-118.4336724,
PAST SALE,September-28-2021,Single Family Residential,13208 Zanja St,Los Angeles,CA,90066,975000,2,2,C13 - Palms - Mar Vista,806,,1940,14,1210,,Sold,,,http://www.redfin.com/CA/Los-Angeles/13208-Zanja-St-90066/home/6740523,PFAR,P1-6107,N,Y,33.995386,-118.4429289,
PAST SALE,June-25-2021,Single Family Residential,3251 Military Ave,Los Angeles,CA,90034,1835000,3,2,Palms - Mar Vista,1621,5482,1940,109,1132,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3251-Military-Ave-90034/home/6751182,TheMLS,21-729298,N,Y,34.0245663,-118.4225952,
PAST SALE,September-28-2021,Single Family Residential,3958 Frances Ave,Los Angeles,CA,90066,1175000,2,1,Palms - Mar Vista,780,5473,1940,14,1506,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3958-Frances-Ave-90066/home/6739426,TheMLS,21-764736,N,Y,33.998849,-118.434091,
PAST SALE,July-16-2021,Single Family Residential,3725 Meier St,Los Angeles,CA,90066,2690000,4,4.5,C13 - Palms - Mar Vista,3578,5970,2000,88,752,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3725-Meier-St-90066/home/6746961,CRMLS,TR21116895,N,Y,34.0027353,-118.4415693,
PAST SALE,October-16-2020,Single Family Residential,12601 Stanwood Pl,Los Angeles,CA,90066,1975000,3,2,Palms - Mar Vista,1526,5925,1950,361,1294,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12601-Stanwood-Pl-90066/home/6747387,TheMLS,20-635278,N,Y,34.0141829,-118.4453567,
PAST SALE,October-15-2020,Single Family Residential,12506 Stanwood Pl,Los Angeles,CA,90066,2490000,4,2.5,Palms - Mar Vista,2865,5700,2020,362,869,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12506-Stanwood-Pl-90066/home/6747415,TheMLS,20-581708,N,Y,34.0143095,-118.4442159,
PAST SALE,August-3-2021,Single Family Residential,3345 Stewart Ave,Los Angeles,CA,90066,1868000,3,2.5,Palms - Mar Vista,1776,6864,1949,70,1052,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3345-Stewart-Ave-90066/home/6748004,TheMLS,21-748618,N,Y,34.0116009,-118.4448091,
PAST SALE,August-4-2021,Single Family Residential,12232 Malone St,Los Angeles,CA,90066,1290000,3,1,Palms - Mar Vista,1158,5769,1948,69,1114,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12232-Malone-St-90066/home/6748375,TheMLS,21-730452,N,Y,34.019554,-118.4440372,
PAST SALE,January-8-2021,Single Family Residential,3219 Butler Ave,Los Angeles,CA,90066,3050000,5,6,Palms - Mar Vista,3500,7054,2020,277,871,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3219-Butler-Ave-90066/home/6750476,TheMLS,21-679466,N,Y,34.0215501,-118.4318053,1.6
PAST SALE,April-21-2021,Single Family Residential,3606 Ocean View Ave,Los Angeles,CA,90066,3525000,5,5.5,Palms - Mar Vista,4480,9230,2020,174,787,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3606-Ocean-View-Ave-90066/home/6749100,TheMLS,20-665636,N,Y,34.0083549,-118.4352378,
PAST SALE,November-24-2020,Single Family Residential,3778 Colonial Ave,Los Angeles,CA,90066,2280000,4,3.5,Palms - Mar Vista,2400,5750,2020,322,950,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3778-Colonial-Ave-90066/home/6747139,TheMLS,20-611572,N,Y,34.0042081,-118.4349069,
PAST SALE,November-25-2020,Single Family Residential,3775 Colonial Ave,Los Angeles,CA,90066,1750000,4,2.5,Palms - Mar Vista,1892,5750,1929,321,925,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3775-Colonial-Ave-90066/home/6747149,TheMLS,20-643428,N,Y,34.0040821,-118.4354089,
PAST SALE,October-20-2020,Single Family Residential,3917 Inglewood Blvd,Los Angeles,CA,90066,1150000,2,1,Palms - Mar Vista,955,5001,1943,357,1204,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3917-Inglewood-Blvd-90066/home/6739716,TheMLS,20-598648,N,Y,34.0038847,-118.4273293,
PAST SALE,April-12-2021,Single Family Residential,3041 Mountain View Ave,Los Angeles,CA,90066,1675000,3,1,Palms - Mar Vista,1161,6722,1948,183,1443,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3041-Mountain-View-Ave-90066/home/6748447,TheMLS,21-682106,N,Y,34.0190774,-118.4430908,
PAST SALE,May-26-2021,Single Family Residential,3130 Mountain View Ave,Los Angeles,CA,90066,2350000,3,1,C13 - Palms - Mar Vista,1517,7907,1948,139,1549,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3130-Mountain-View-Ave-90066/home/6748504,CRISNet,SR21088079,N,Y,34.0180791,-118.4418039,
PAST SALE,May-20-2021,Single Family Residential,13128 Warren Ave,Los Angeles,CA,90066,1905000,3,2.5,Palms - Mar Vista,1989,6319,1953,145,958,,Sold,,,http://www.redfin.com/CA/Los-Angeles/13128-Warren-Ave-90066/home/6745207,TheMLS,21-715650,N,Y,34.0097095,-118.4529457,
PAST SALE,November-18-2020,Single Family Residential,3705 Boise Ave,Los Angeles,CA,90066,2326000,3,2,Palms - Mar Vista,2122,6295,1940,328,1096,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3705-Boise-Ave-90066/home/6747063,TheMLS,20-650506,N,Y,34.0047945,-118.4384663,
PAST SALE,June-8-2021,Single Family Residential,12567 Mccune Ave,Los Angeles,CA,90066,1305000,2,1,Palms - Mar Vista,1243,4134,1924,126,1050,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12567-McCune-Ave-90066/home/6747083,TheMLS,21-692460,N,Y,34.0040753,-118.4371886,
PAST SALE,October-26-2020,Single Family Residential,3920 East Blvd,Los Angeles,CA,90066,2200000,3,2,Palms - Mar Vista,1719,12200,1940,351,1280,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3920-East-Blvd-90066/home/6727185,TheMLS,20-633614,N,Y,34.0058085,-118.4239089,0.4
PAST SALE,August-3-2021,Single Family Residential,13212 Dewey St,Los Angeles,CA,90066,2065000,4,3,Palms - Mar Vista,2517,6060,1953,70,820,,Sold,,,http://www.redfin.com/CA/Los-Angeles/13212-Dewey-St-90066/home/6747576,TheMLS,21-729890,N,Y,34.0100391,-118.4545282,
PAST SALE,June-22-2021,Single Family Residential,3343 Wade St,Los Angeles,CA,90066,1600000,3,2,C13 - Palms - Mar Vista,1932,5113,1963,112,828,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3343-Wade-St-90066/home/6747916,CRMLS,LG21094353,N,Y,34.0116327,-118.4458067,
PAST SALE,September-3-2021,Single Family Residential,12612 Rose Ave,Los Angeles,CA,90066,1995000,3,2,Palms - Mar Vista,1755,5050,1947,39,1137,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12612-Rose-Ave-90066/home/6748032,TheMLS,21-735222,N,Y,34.0129663,-118.444946,
PAST SALE,September-15-2021,Single Family Residential,3753 Greenwood Ave,Los Angeles,CA,90066,1850000,4,3,Palms - Mar Vista,2164,4978,1947,27,855,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3753-Greenwood-Ave-90066/home/6746413,TheMLS,21-765190,N,Y,34.0005225,-118.4438508,
PAST SALE,August-26-2021,Single Family Residential,3605 Greenwood Ave,Mar Vista,CA,90066,2600000,4,3,C13 - Palms - Mar Vista,2852,5121,1990,47,912,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3605-Greenwood-Ave-90066/home/6746207,CRMLS,PV21149982,N,Y,34.0037742,-118.4457548,
PAST SALE,July-2-2021,Single Family Residential,13257 Venice Blvd,Los Angeles,CA,90066,860000,1,1,Palms - Mar Vista,760,2500,1938,102,1132,,Sold,,,http://www.redfin.com/CA/Los-Angeles/13257-Venice-Blvd-90066/home/6746510,TheMLS,21-722542,N,Y,33.9977692,-118.4460795,
PAST SALE,May-26-2021,Single Family Residential,12627 Rose Ave,Los Angeles,CA,90066,1770000,3,2,Palms - Mar Vista,1367,6270,1950,139,1295,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12627-Rose-Ave-90066/home/6747462,TheMLS,21-721712,N,Y,34.0131372,-118.4455392,
PAST SALE,June-21-2021,Single Family Residential,3486 Moore St,Los Angeles,CA,90066,1670000,3,2,C13 - Palms - Mar Vista,1591,5580,1940,113,1050,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3486-Moore-St-90066/home/6747812,CRMLS,OC21097875,N,Y,34.0071004,-118.445159,
PAST SALE,September-28-2021,Single Family Residential,3748 Ashwood Ave,Los Angeles,CA,90066,2100000,2,2,Palms - Mar Vista,1686,5280,1948,14,1246,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3748-Ashwood-Ave-90066/home/6746463,TheMLS,21-776288,N,Y,33.9996412,-118.4457673,
PAST SALE,September-29-2021,Single Family Residential,3632 Greenwood Ave,Los Angeles,CA,90066,3050000,3,3.5,Palms - Mar Vista,3235,4782,2021,13,943,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3632-Greenwood-Ave-90066/home/6746176,TheMLS,21-760844,N,Y,34.0033265,-118.444807,1.1
PAST SALE,January-13-2021,Single Family Residential,3225 Kelton Ave,Los Angeles,CA,90034,2000000,4,3,Palms - Mar Vista,1874,6447,1924,272,1067,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3225-Kelton-Ave-90034/home/6752941,TheMLS,20-651746,N,Y,34.0265664,-118.4205733,
PAST SALE,,Single Family Residential,3101 Federal Ave,Los Angeles,CA,90066,2995000,4,4.5,,3509,7020,1947,,854,,,,,http://www.redfin.com/CA/Los-Angeles/3101-Federal-Ave-90066/home/6750279,,,N,Y,34.022644,-118.436184,
PAST SALE,January-19-2021,Single Family Residential,3641 Barry Ave,Los Angeles,CA,90066,3025000,4,4,Palms - Mar Vista,3509,7300,2020,266,862,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3641-Barry-Ave-90066/home/6739175,TheMLS,20-657822,N,Y,34.0107897,-118.4283024,
PAST SALE,April-20-2021,Single Family Residential,3615 Wasatch Ave,Los Angeles,CA,90066,4250000,5,6,Palms - Mar Vista,3878,7500,2021,175,1096,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3615-Wasatch-Ave-90066/home/6746783,TheMLS,21-680998,N,Y,34.006634,-118.4391052,
PAST SALE,May-14-2021,Single Family Residential,3318 Beethoven St,Los Angeles,CA,90066,2430000,3,2,Palms - Mar Vista,1676,6719,1953,151,1450,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3318-Beethoven-St-90066/home/6745284,TheMLS,21-715298,N,Y,34.0092266,-118.4490071,
PAST SALE,,Single Family Residential,12752 Rose Ave,Los Angeles,CA,90066,1622000,4,3,,1370,6313,1953,,1184,,,,,http://www.redfin.com/CA/Los-Angeles/12752-Rose-Ave-90066/home/6747727,,,N,Y,34.0114094,-118.4485964,
PAST SALE,May-19-2021,Single Family Residential,3555 Wasatch Ave,Los Angeles,CA,90066,1835000,3,2,Palms - Mar Vista,1950,5064,1953,146,941,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3555-Wasatch-Ave-90066/home/6746793,TheMLS,21-725016,N,Y,34.0077991,-118.4398809,
PAST SALE,November-17-2020,Single Family Residential,3720 Boise Ave,Mar Vista,CA,90066,1989850,3,2,C13 - Palms - Mar Vista,1765,5625,1926,329,1127,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3720-Boise-Ave-90066/home/6747077,CRMLS,SB20210748,N,Y,34.0046421,-118.4376791,
PAST SALE,February-10-2021,Single Family Residential,12456 Stanwood Pl,Los Angeles,CA,90066,1651000,3,1.5,Palms - Mar Vista,1426,6270,1950,244,1158,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12456-Stanwood-Pl-90066/home/6747417,TheMLS,21-679908,N,Y,34.0144982,-118.4439421,
PAST SALE,October-28-2020,Single Family Residential,12306 Clover Ave,Los Angeles,CA,90066,2155000,5,2.5,Palms - Mar Vista,2831,5254,1948,349,761,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12306-Clover-Ave-90066/home/6748387,TheMLS,20-627382,N,Y,34.0181465,-118.4437478,1.3
PAST SALE,April-27-2021,Single Family Residential,3421 S Bentley Ave,Los Angeles,CA,90034,1752000,4,2,Palms - Mar Vista,1795,6973,1940,168,976,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3421-S-Bentley-Ave-90034/home/6751414,TheMLS,21-691972,N,Y,34.0212947,-118.4221291,
PAST SALE,January-11-2021,Single Family Residential,3855 Bledsoe Ave,Los Angeles,CA,90066,1430000,3,2.5,Palms - Mar Vista,1463,2870,2020,274,977,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3855-Bledsoe-Ave-90066/home/6726951,TheMLS,20-634994,N,Y,34.0089816,-118.4206687,
PAST SALE,November-17-2020,Single Family Residential,3981 Coolidge Ave,Los Angeles,CA,90066,1699000,3,2.5,Palms - Mar Vista,2017,4449,1976,329,842,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3981-Coolidge-Ave-90066/home/6727164,TheMLS,20-648926,N,Y,34.005364,-118.4212163,
PAST SALE,December-1-2020,Single Family Residential,3853 Bledsoe Ave,Los Angeles,CA,90066,1419000,3,2.5,Palms - Mar Vista,1463,2870,2020,315,970,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3853-Bledsoe-Ave-90066/home/173269089,TheMLS,20-635018,N,Y,34.0090126,-118.4207099,
PAST SALE,April-7-2021,Single Family Residential,12743 Dewey St,Mar Vista,CA,90066,2200000,6,5,C13 - Palms - Mar Vista,3001,6106,2005,188,733,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12743-Dewey-St-90066/home/6747521,CRMLS,CV20180121,N,Y,34.0132206,-118.4495817,
PAST SALE,December-22-2020,Single Family Residential,3311 Cabrillo Blvd,Los Angeles,CA,90066,3510000,4,4.5,Palms - Mar Vista,,5600,2020,294,,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3311-Cabrillo-Blvd-90066/home/6747880,TheMLS,20-657970,N,Y,34.0116893,-118.4469634,
PAST SALE,March-30-2021,Single Family Residential,12425 Woodgreen St,Los Angeles,CA,90066,1945000,3,3,Palms - Mar Vista,2265,7534,1941,196,859,,Sold,,,http://www.redfin.com/CA/Los-Angeles/12425-Woodgreen-St-90066/home/6746665,TheMLS,21-689506,N,Y,34.0098052,-118.4390595,
PAST SALE,February-24-2021,Single Family Residential,3617 Corinth Ave,Los Angeles,CA,90066,1450000,3,2,Palms - Mar Vista,1540,6051,1952,230,942,,Sold,,,http://www.redfin.com/CA/Los-Angeles/3617-Corinth-Ave-90066/home/6738889,TheMLS,20-618290,N,Y,34.0138089,-118.42327,
PAST SALE,February-18-2021,Single Family Residential,11452 Biona Dr,Los Angeles,CA,90066,1515000,3,2,C13 - Palms - Mar Vista,1430,5943,1955,236,1059,,Sold,,,http://www.redfin.com/CA/Los-Angeles/11452-Biona-Dr-90066/home/6738975,CRMLS,TR20239004,N,Y,34.0102316,-118.4234982,
